id,vehicle_id,route_id,stop_id,lat,lon,delay_seconds,delay_minutes,status,on_time,period,timestamp,date,hour,day_of_week,is_weekend
1006,OC-1105,2,BUS04,45.281398302508,-75.74271067632763,-30,-0.5,on_time,1,PM Peak,2026-05-12T18:54:00.108250,2026-05-12,18,Tuesday,0
1007,OC-1106,2,BUS01,45.38531482924401,-75.69517076542517,327,5.5,very_late,0,PM Peak,2026-05-12T18:34:31.108250,2026-05-12,18,Tuesday,0
1008,OC-1107,40,AA520,45.425080329585555,-75.69176720312477,131,2.2,on_time,1,PM Peak,2026-05-12T18:59:53.108250,2026-05-12,18,Tuesday,0
1009,OC-1108,96,BUS03,45.36092410485722,-75.64092641784781,52,0.9,on_time,1,PM Peak,2026-05-12T18:41:32.108250,2026-05-12,18,Tuesday,0
1010,OC-1109,12,AA490,45.41400190512731,-75.71472060142129,45,0.8,on_time,1,PM Peak,2026-05-12T18:28:50.108250,2026-05-12,18,Tuesday,0
1011,OC-1110,O1,AA590,45.43440381134525,-75.58927264057137,-119,-2.0,early,1,PM Peak,2026-05-12T18:32:45.108250,2026-05-12,18,Tuesday,0
1012,OC-1111,12,AA580,45.42711863395215,-75.60361537996825,-9,-0.1,on_time,1,Evening,2026-05-12T19:04:15.108250,2026-05-12,19,Tuesday,0
1013,OC-1112,18,BUS05,45.33976422569411,-75.91303457579852,150,2.5,on_time,1,PM Peak,2026-05-12T18:10:29.108250,2026-05-12,18,Tuesday,0
1014,OC-1113,40,BUS03,45.35990437244313,-75.63915263037411,14,0.2,on_time,1,PM Peak,2026-05-12T18:47:42.108250,2026-05-12,18,Tuesday,0
1015,OC-1114,95,AA010,45.34761760451471,-75.8070267793445,-16,-0.3,on_time,1,PM Peak,2026-05-12T18:16:09.108250,2026-05-12,18,Tuesday,0
1016,OC-1115,O1,BUS06,45.47712368772458,-75.50529798474918,65,1.1,on_time,1,PM Peak,2026-05-12T18:34:59.108250,2026-05-12,18,Tuesday,0
1017,OC-1116,O2,BUS05,45.340814981051416,-75.9127735080346,14,0.2,on_time,1,PM Peak,2026-05-12T18:32:22.108250,2026-05-12,18,Tuesday,0
1018,OC-1117,12,AA500,45.41947821896502,-75.70585654413847,-10,-0.2,on_time,1,PM Peak,2026-05-12T18:59:02.108250,2026-05-12,18,Tuesday,0
1019,OC-1118,O2,AA520,45.42593679434885,-75.69210165999563,17,0.3,on_time,1,PM Peak,2026-05-12T18:22:52.108250,2026-05-12,18,Tuesday,0
1020,OC-1119,96,AA560,45.41190993265393,-75.64128223382527,-12,-0.2,on_time,1,PM Peak,2026-05-12T18:16:39.108250,2026-05-12,18,Tuesday,0
1021,OC-1120,1,BUS05,45.34289717972441,-75.91178656413281,-28,-0.5,on_time,1,PM Peak,2026-05-12T18:18:26.108250,2026-05-12,18,Tuesday,0
1022,OC-1121,O2,AA510,45.42749087894,-75.6987037431215,36,0.6,on_time,1,PM Peak,2026-05-12T18:53:20.108250,2026-05-12,18,Tuesday,0
1023,OC-1122,95,BUS03,45.36186199057255,-75.64099008643802,-19,-0.3,on_time,1,PM Peak,2026-05-12T18:39:52.108250,2026-05-12,18,Tuesday,0
1024,OC-1123,95,AA500,45.42096698624116,-75.70569191537412,-65,-1.1,early,1,Evening,2026-05-12T19:05:55.108250,2026-05-12,19,Tuesday,0
1025,OC-1124,O1,AA170,45.39925135838834,-75.73778465795263,-9,-0.1,on_time,1,PM Peak,2026-05-12T18:20:09.108250,2026-05-12,18,Tuesday,0
1026,OC-1125,12,AA500,45.42138450738164,-75.70552632659002,38,0.6,on_time,1,PM Peak,2026-05-12T18:47:53.108250,2026-05-12,18,Tuesday,0
1027,OC-1126,96,AA590,45.434440666663306,-75.58603987495813,49,0.8,on_time,1,PM Peak,2026-05-12T18:40:33.108250,2026-05-12,18,Tuesday,0
1028,OC-1127,18,BUS06,45.47884043510973,-75.5066030657009,-111,-1.9,early,1,PM Peak,2026-05-12T18:52:11.108250,2026-05-12,18,Tuesday,0
1029,OC-1128,12,AA530,45.42162822837353,-75.6833047458067,275,4.6,late,0,PM Peak,2026-05-12T18:27:51.108250,2026-05-12,18,Tuesday,0
1030,OC-1129,2,AA520,45.42675748454314,-75.69312035008397,28,0.5,on_time,1,PM Peak,2026-05-12T18:09:58.108250,2026-05-12,18,Tuesday,0
1031,OC-1130,1,AA540,45.41681195023237,-75.67018387469437,588,9.8,very_late,0,PM Peak,2026-05-12T18:29:28.108250,2026-05-12,18,Tuesday,0
1032,OC-1131,O1,AA540,45.41664473217141,-75.66826532616622,307,5.1,very_late,0,PM Peak,2026-05-12T18:27:51.108250,2026-05-12,18,Tuesday,0
1033,OC-1132,40,AA500,45.4195959576043,-75.70693747011344,11,0.2,on_time,1,PM Peak,2026-05-12T18:46:58.108250,2026-05-12,18,Tuesday,0
1034,OC-1133,7,AA490,45.41223044725045,-75.71400416911173,-10,-0.2,on_time,1,PM Peak,2026-05-12T18:13:52.108250,2026-05-12,18,Tuesday,0
1035,OC-1134,97,AA560,45.41375471196484,-75.6392010652601,-61,-1.0,early,1,PM Peak,2026-05-12T18:39:46.108250,2026-05-12,18,Tuesday,0
1036,OC-1135,18,BUS04,45.2783217674076,-75.74584055686327,58,1.0,on_time,1,PM Peak,2026-05-12T18:46:39.108250,2026-05-12,18,Tuesday,0
1037,OC-1136,40,AA570,45.41736530754652,-75.61615235559123,-29,-0.5,on_time,1,PM Peak,2026-05-12T18:51:00.108250,2026-05-12,18,Tuesday,0
1038,OC-1137,97,BUS06,45.476078044103865,-75.50683907330742,322,5.4,very_late,0,PM Peak,2026-05-12T18:11:12.108250,2026-05-12,18,Tuesday,0
1039,OC-1138,7,BUS03,45.361664291151705,-75.6412740434111,298,5.0,late,0,PM Peak,2026-05-12T18:45:13.108250,2026-05-12,18,Tuesday,0
1040,OC-1139,97,BUS01,45.38388004157984,-75.69636660762627,35,0.6,on_time,1,PM Peak,2026-05-12T18:53:08.108250,2026-05-12,18,Tuesday,0
1041,OC-1140,38,AA500,45.42064658035915,-75.70601812391615,-39,-0.7,on_time,1,Evening,2026-05-12T19:08:21.108250,2026-05-12,19,Tuesday,0
1042,OC-1141,O1,AA590,45.4328193036344,-75.58874193137132,92,1.5,on_time,1,Evening,2026-05-12T19:05:20.108250,2026-05-12,19,Tuesday,0
1043,OC-1142,38,AA500,45.42105838500932,-75.70404752314087,55,0.9,on_time,1,Evening,2026-05-12T19:02:32.108250,2026-05-12,19,Tuesday,0
1044,OC-1143,O1,BUS05,45.33975033016558,-75.9125528825634,3,0.1,on_time,1,PM Peak,2026-05-12T18:41:20.108250,2026-05-12,18,Tuesday,0
1045,OC-1144,95,BUS02,45.379068224953095,-75.66647594708421,-137,-2.3,early,1,Evening,2026-05-12T19:01:40.108250,2026-05-12,19,Tuesday,0
1046,OC-1145,18,BUS02,45.37811547776977,-75.66447991089198,37,0.6,on_time,1,PM Peak,2026-05-12T18:57:28.108250,2026-05-12,18,Tuesday,0
1047,OC-1146,12,AA520,45.42620900563622,-75.69462716319487,90,1.5,on_time,1,PM Peak,2026-05-12T18:31:00.108250,2026-05-12,18,Tuesday,0
1048,OC-1147,2,BUS02,45.37861588449771,-75.66326938776027,323,5.4,very_late,0,PM Peak,2026-05-12T18:17:49.108250,2026-05-12,18,Tuesday,0
1049,OC-1148,18,BUS04,45.281338895782305,-75.74207902146959,-4,-0.1,on_time,1,PM Peak,2026-05-12T18:57:57.108250,2026-05-12,18,Tuesday,0
1050,OC-1149,12,BUS02,45.378762441483794,-75.6646024896053,-36,-0.6,on_time,1,PM Peak,2026-05-12T18:47:25.108250,2026-05-12,18,Tuesday,0
1051,OC-1150,O2,AA510,45.42709070053071,-75.6975823504801,-73,-1.2,early,1,Evening,2026-05-12T19:08:47.108250,2026-05-12,19,Tuesday,0
1052,OC-1151,38,BUS04,45.280904203930454,-75.74265009630957,-132,-2.2,early,1,PM Peak,2026-05-12T18:28:02.108250,2026-05-12,18,Tuesday,0
1053,OC-1152,97,BUS03,45.36015432231081,-75.64061950423323,-32,-0.5,on_time,1,Evening,2026-05-12T19:08:52.108250,2026-05-12,19,Tuesday,0
1054,OC-1153,96,BUS05,45.34028710940092,-75.91324539050518,89,1.5,on_time,1,PM Peak,2026-05-12T18:35:33.108250,2026-05-12,18,Tuesday,0
1055,OC-1154,O2,AA540,45.41742405190394,-75.6703568996178,14,0.2,on_time,1,PM Peak,2026-05-12T18:48:50.108250,2026-05-12,18,Tuesday,0
1056,OC-1155,38,BUS03,45.361953656007756,-75.6388304253572,24,0.4,on_time,1,PM Peak,2026-05-12T18:57:56.108250,2026-05-12,18,Tuesday,0
1057,OC-1156,O1,AA510,45.426009164600536,-75.69863927828276,-142,-2.4,early,1,PM Peak,2026-05-12T18:43:36.108250,2026-05-12,18,Tuesday,0
1058,OC-1157,2,BUS02,45.3798277122979,-75.66411022468972,148,2.5,on_time,1,PM Peak,2026-05-12T18:16:36.108250,2026-05-12,18,Tuesday,0
1059,OC-1158,40,AA510,45.4278768145223,-75.6996457550638,80,1.3,on_time,1,PM Peak,2026-05-12T18:14:54.108250,2026-05-12,18,Tuesday,0
1060,OC-1159,O2,AA590,45.43231426235593,-75.58730257001938,-36,-0.6,on_time,1,PM Peak,2026-05-12T18:54:09.108250,2026-05-12,18,Tuesday,0
1061,OC-1160,96,AA590,45.434549754731634,-75.58804821005843,315,5.2,very_late,0,PM Peak,2026-05-12T18:31:25.108250,2026-05-12,18,Tuesday,0
1062,OC-1161,96,AA170,45.39952464406742,-75.73531628360487,-75,-1.2,early,1,PM Peak,2026-05-12T18:51:57.108250,2026-05-12,18,Tuesday,0
1063,OC-1162,12,AA490,45.41353499131512,-75.71350968306957,-42,-0.7,on_time,1,PM Peak,2026-05-12T18:39:25.108250,2026-05-12,18,Tuesday,0
1064,OC-1163,95,AA520,45.42411578899759,-75.69370250133288,27,0.5,on_time,1,PM Peak,2026-05-12T18:57:10.108250,2026-05-12,18,Tuesday,0
1065,OC-1164,1,AA560,45.411582279182795,-75.6398753347274,-3,-0.1,on_time,1,PM Peak,2026-05-12T18:34:16.108250,2026-05-12,18,Tuesday,0
1066,OC-1165,97,AA520,45.42643796714756,-75.69346982280553,-55,-0.9,on_time,1,PM Peak,2026-05-12T18:21:24.108250,2026-05-12,18,Tuesday,0
1067,OC-1166,O1,AA540,45.414928753777176,-75.66944838147599,159,2.6,on_time,1,PM Peak,2026-05-12T18:43:46.108250,2026-05-12,18,Tuesday,0
1068,OC-1167,95,AA550,45.4142185323079,-75.6523951623056,-93,-1.6,early,1,PM Peak,2026-05-12T18:55:19.108250,2026-05-12,18,Tuesday,0
1069,OC-1168,O1,BUS05,45.34278094253974,-75.91004939321913,-62,-1.0,early,1,PM Peak,2026-05-12T18:20:35.108250,2026-05-12,18,Tuesday,0
1070,OC-1169,18,BUS01,45.38538121570057,-75.69720313200357,-1,0.0,on_time,1,PM Peak,2026-05-12T18:56:55.108250,2026-05-12,18,Tuesday,0
1071,OC-1170,40,BUS03,45.360287690769404,-75.63970075227928,-6,-0.1,on_time,1,PM Peak,2026-05-12T18:17:04.108250,2026-05-12,18,Tuesday,0
1072,OC-1171,O2,AA560,45.41209792152071,-75.63973628393218,295,4.9,late,0,PM Peak,2026-05-12T18:11:17.108250,2026-05-12,18,Tuesday,0
1073,OC-1172,O1,AA170,45.400331355598695,-75.73538826032619,601,10.0,very_late,0,PM Peak,2026-05-12T18:51:11.108250,2026-05-12,18,Tuesday,0
1074,OC-1173,12,AA580,45.42848356465252,-75.6032889421655,282,4.7,late,0,PM Peak,2026-05-12T18:24:45.108250,2026-05-12,18,Tuesday,0
1075,OC-1174,O2,AA510,45.42650983243127,-75.70084230970416,-33,-0.6,on_time,1,PM Peak,2026-05-12T18:52:41.108250,2026-05-12,18,Tuesday,0
1076,OC-1175,95,AA170,45.397525647225685,-75.73536148875071,16,0.3,on_time,1,PM Peak,2026-05-12T18:49:21.108250,2026-05-12,18,Tuesday,0
1077,OC-1176,38,BUS01,45.38514605124412,-75.69449415761318,-22,-0.4,on_time,1,PM Peak,2026-05-12T18:21:47.108250,2026-05-12,18,Tuesday,0
1078,OC-1177,38,BUS04,45.27865817768148,-75.74234380418585,23,0.4,on_time,1,PM Peak,2026-05-12T18:44:03.108250,2026-05-12,18,Tuesday,0
1079,OC-1178,95,AA560,45.4114606788298,-75.63814842682852,21,0.3,on_time,1,Evening,2026-05-12T19:00:45.108250,2026-05-12,19,Tuesday,0
1080,OC-1179,7,AA540,45.4166976249212,-75.67041035401918,316,5.3,very_late,0,Evening,2026-05-12T19:08:31.108250,2026-05-12,19,Tuesday,0
1081,OC-1180,96,AA580,45.42705783431341,-75.60550564505294,0,0.0,on_time,1,PM Peak,2026-05-12T18:15:57.108250,2026-05-12,18,Tuesday,0
1082,OC-1181,38,AA550,45.4135541970712,-75.65451410543595,52,0.9,on_time,1,PM Peak,2026-05-12T18:49:42.108250,2026-05-12,18,Tuesday,0
1083,OC-1182,O1,AA540,45.41753693938086,-75.669754370471,-111,-1.9,early,1,PM Peak,2026-05-12T18:41:59.108250,2026-05-12,18,Tuesday,0
1084,OC-1183,97,AA540,45.417295421405555,-75.66836244944629,-50,-0.8,on_time,1,PM Peak,2026-05-12T18:54:00.108250,2026-05-12,18,Tuesday,0
1085,OC-1184,18,BUS01,45.38578504613153,-75.69678254166257,-58,-1.0,on_time,1,PM Peak,2026-05-12T18:17:45.108250,2026-05-12,18,Tuesday,0
1086,OC-1185,95,AA500,45.42115018642353,-75.70644541667541,26,0.4,on_time,1,PM Peak,2026-05-12T18:16:26.108250,2026-05-12,18,Tuesday,0
1087,OC-1186,38,BUS05,45.34190639660223,-75.91045834486441,197,3.3,late,0,PM Peak,2026-05-12T18:38:24.108250,2026-05-12,18,Tuesday,0
1088,OC-1187,O1,AA500,45.42063246354279,-75.70419391389848,69,1.1,on_time,1,Evening,2026-05-12T19:06:42.108250,2026-05-12,19,Tuesday,0
1089,OC-1188,1,AA580,45.429802220679406,-75.60257819922677,58,1.0,on_time,1,PM Peak,2026-05-12T18:24:37.108250,2026-05-12,18,Tuesday,0
1090,OC-1189,2,AA580,45.42624220035666,-75.60489647423655,292,4.9,late,0,PM Peak,2026-05-12T18:46:58.108250,2026-05-12,18,Tuesday,0
1091,OC-1190,2,BUS02,45.38056681786894,-75.66461141616193,283,4.7,late,0,PM Peak,2026-05-12T18:16:03.108250,2026-05-12,18,Tuesday,0
1092,OC-1191,1,AA170,45.400955283615765,-75.7358520876001,-15,-0.2,on_time,1,Evening,2026-05-12T19:03:30.108250,2026-05-12,19,Tuesday,0
1093,OC-1192,12,AA490,45.413345532334326,-75.71374778807552,103,1.7,on_time,1,Evening,2026-05-12T19:06:26.108250,2026-05-12,19,Tuesday,0
1094,OC-1193,12,AA570,45.420602124142526,-75.61998865779408,-10,-0.2,on_time,1,Evening,2026-05-12T19:02:39.108250,2026-05-12,19,Tuesday,0
1095,OC-1194,7,AA510,45.42469798848361,-75.69835576942961,21,0.3,on_time,1,PM Peak,2026-05-12T18:46:40.108250,2026-05-12,18,Tuesday,0
1096,OC-1195,1,AA510,45.42715372613782,-75.6986445883118,20,0.3,on_time,1,PM Peak,2026-05-12T18:10:48.108250,2026-05-12,18,Tuesday,0
1097,OC-1196,1,AA520,45.426966872227815,-75.6928956578936,-142,-2.4,early,1,PM Peak,2026-05-12T18:27:54.108250,2026-05-12,18,Tuesday,0
1098,OC-1197,O2,AA490,45.41244815589527,-75.71462533592853,79,1.3,on_time,1,PM Peak,2026-05-12T18:42:18.108250,2026-05-12,18,Tuesday,0
1099,OC-1198,95,BUS04,45.28090897198866,-75.74236499324837,152,2.5,on_time,1,PM Peak,2026-05-12T18:24:55.108250,2026-05-12,18,Tuesday,0
1100,OC-1199,O1,BUS04,45.28185610473249,-75.74575669837002,71,1.2,on_time,1,PM Peak,2026-05-12T18:30:23.108250,2026-05-12,18,Tuesday,0
1101,OC-1200,95,AA590,45.43296107541658,-75.58636119668353,276,4.6,late,0,PM Peak,2026-05-12T18:38:54.108250,2026-05-12,18,Tuesday,0
1102,OC-1201,2,AA490,45.41126272893328,-75.71589993600178,159,2.6,on_time,1,PM Peak,2026-05-12T18:31:47.108250,2026-05-12,18,Tuesday,0
1103,OC-1202,O1,BUS06,45.47652361759527,-75.5046104325792,590,9.8,very_late,0,PM Peak,2026-05-12T18:47:14.108250,2026-05-12,18,Tuesday,0
1104,OC-1203,18,BUS02,45.37839671384672,-75.66419288232582,177,3.0,on_time,1,PM Peak,2026-05-12T18:44:18.108250,2026-05-12,18,Tuesday,0
1105,OC-1204,O1,BUS05,45.34080621966386,-75.91308602570255,-3,-0.1,on_time,1,PM Peak,2026-05-12T18:59:00.108250,2026-05-12,18,Tuesday,0
1106,OC-1205,38,BUS02,45.37838034335711,-75.66529294397496,46,0.8,on_time,1,PM Peak,2026-05-12T18:37:01.108250,2026-05-12,18,Tuesday,0
1107,OC-1206,O1,AA550,45.41469194014294,-75.65573146676745,-17,-0.3,on_time,1,PM Peak,2026-05-12T18:35:21.108250,2026-05-12,18,Tuesday,0
1108,OC-1207,2,AA490,45.41395518399395,-75.71375292285889,-43,-0.7,on_time,1,PM Peak,2026-05-12T18:39:16.108250,2026-05-12,18,Tuesday,0
1109,OC-1208,96,AA170,45.398318583925665,-75.73851107485858,125,2.1,on_time,1,PM Peak,2026-05-12T18:49:50.108250,2026-05-12,18,Tuesday,0
1110,OC-1209,38,BUS01,45.38587359450125,-75.6955983596351,573,9.6,very_late,0,Evening,2026-05-12T19:09:03.108250,2026-05-12,19,Tuesday,0
1111,OC-1210,38,AA500,45.419618920703435,-75.70607124241519,103,1.7,on_time,1,PM Peak,2026-05-12T18:49:15.108250,2026-05-12,18,Tuesday,0
1112,OC-1211,2,AA580,45.42645954125412,-75.60488572715002,113,1.9,on_time,1,Evening,2026-05-12T19:07:30.108250,2026-05-12,19,Tuesday,0
1113,OC-1212,12,BUS01,45.38527370743817,-75.69554570687785,139,2.3,on_time,1,Evening,2026-05-12T19:07:29.108250,2026-05-12,19,Tuesday,0
1114,OC-1213,O1,BUS05,45.341631324911994,-75.91122611524858,209,3.5,late,0,PM Peak,2026-05-12T18:11:35.108250,2026-05-12,18,Tuesday,0
1115,OC-1214,1,AA520,45.42523593875532,-75.69364070137289,618,10.3,very_late,0,PM Peak,2026-05-12T18:28:27.108250,2026-05-12,18,Tuesday,0
1116,OC-1215,1,AA520,45.426629378539346,-75.694721658315,-24,-0.4,on_time,1,Evening,2026-05-12T19:09:10.108250,2026-05-12,19,Tuesday,0
1117,OC-1216,O2,AA010,45.346860531520136,-75.80632067002495,603,10.1,very_late,0,PM Peak,2026-05-12T18:16:03.108250,2026-05-12,18,Tuesday,0
1118,OC-1217,38,AA520,45.42529753156832,-75.69123437030412,16,0.3,on_time,1,PM Peak,2026-05-12T18:35:03.108250,2026-05-12,18,Tuesday,0
1119,OC-1218,97,AA490,45.414017743516496,-75.71680095003028,-50,-0.8,on_time,1,PM Peak,2026-05-12T18:13:23.108250,2026-05-12,18,Tuesday,0
1120,OC-1219,2,AA550,45.41294264681956,-75.6542318232532,297,5.0,late,0,PM Peak,2026-05-12T18:40:02.108250,2026-05-12,18,Tuesday,0
1121,OC-1220,18,AA530,45.42238069142193,-75.6835564409112,97,1.6,on_time,1,Evening,2026-05-12T19:01:20.108250,2026-05-12,19,Tuesday,0
1122,OC-1221,O1,BUS06,45.4762336775674,-75.50611792625799,132,2.2,on_time,1,PM Peak,2026-05-12T18:43:01.108250,2026-05-12,18,Tuesday,0
1123,OC-1222,97,AA170,45.40078129634891,-75.73593060189076,-11,-0.2,on_time,1,PM Peak,2026-05-12T18:10:19.108250,2026-05-12,18,Tuesday,0
1124,OC-1223,18,AA560,45.41298954131445,-75.64027737995458,-90,-1.5,early,1,PM Peak,2026-05-12T18:32:11.108250,2026-05-12,18,Tuesday,0
1125,OC-1224,7,AA590,45.43300104938623,-75.58666658319031,584,9.7,very_late,0,PM Peak,2026-05-12T18:46:09.108250,2026-05-12,18,Tuesday,0
1126,OC-1225,38,AA490,45.41274487838204,-75.71516098299858,572,9.5,very_late,0,PM Peak,2026-05-12T18:36:54.108250,2026-05-12,18,Tuesday,0
1127,OC-1226,2,AA570,45.41861769153802,-75.61743943332381,36,0.6,on_time,1,PM Peak,2026-05-12T18:49:06.108250,2026-05-12,18,Tuesday,0
1128,OC-1227,18,AA500,45.41968749272231,-75.7042095427627,-130,-2.2,early,1,PM Peak,2026-05-12T18:37:27.108250,2026-05-12,18,Tuesday,0
1129,OC-1228,95,AA580,45.42642345253358,-75.60425729389223,54,0.9,on_time,1,PM Peak,2026-05-12T18:15:48.108250,2026-05-12,18,Tuesday,0
1130,OC-1229,40,BUS04,45.27924109824735,-75.7446419468754,55,0.9,on_time,1,PM Peak,2026-05-12T18:15:10.108250,2026-05-12,18,Tuesday,0
1131,OC-1230,38,AA520,45.424456106559354,-75.6929601917507,130,2.2,on_time,1,PM Peak,2026-05-12T18:15:00.108250,2026-05-12,18,Tuesday,0
1132,OC-1231,38,AA580,45.42659075934399,-75.60558878188888,322,5.4,very_late,0,PM Peak,2026-05-12T18:59:27.108250,2026-05-12,18,Tuesday,0
1133,OC-1232,18,AA530,45.42404086118219,-75.68137796395793,159,2.6,on_time,1,PM Peak,2026-05-12T18:21:38.108250,2026-05-12,18,Tuesday,0
1134,OC-1233,7,BUS03,45.36031787235883,-75.63927546608674,198,3.3,late,0,PM Peak,2026-05-12T18:41:28.108250,2026-05-12,18,Tuesday,0
1135,OC-1234,97,AA570,45.41760382960557,-75.61972685496602,290,4.8,late,0,Evening,2026-05-12T19:08:47.108250,2026-05-12,19,Tuesday,0
1136,OC-1235,95,AA560,45.41122468848085,-75.63997065245884,7,0.1,on_time,1,Evening,2026-05-12T19:04:09.108250,2026-05-12,19,Tuesday,0
1137,OC-1236,18,BUS02,45.37947495039796,-75.6658516918696,-147,-2.5,early,1,PM Peak,2026-05-12T18:40:39.108250,2026-05-12,18,Tuesday,0
1138,OC-1237,O1,AA490,45.41253792990633,-75.71467868237036,182,3.0,late,0,PM Peak,2026-05-12T18:51:47.108250,2026-05-12,18,Tuesday,0
1139,OC-1238,O2,AA170,45.39775295786028,-75.73657997666372,191,3.2,late,0,PM Peak,2026-05-12T18:40:30.108250,2026-05-12,18,Tuesday,0
1140,OC-1239,96,AA510,45.427243867245295,-75.697650491287,36,0.6,on_time,1,PM Peak,2026-05-12T18:14:01.108250,2026-05-12,18,Tuesday,0
1141,OC-1240,O2,AA490,45.4111565685048,-75.71416951318271,281,4.7,late,0,PM Peak,2026-05-12T18:44:14.108250,2026-05-12,18,Tuesday,0
1142,OC-1241,95,BUS04,45.27945559183875,-75.74232825284354,160,2.7,on_time,1,PM Peak,2026-05-12T18:45:29.108250,2026-05-12,18,Tuesday,0
1143,OC-1242,40,BUS01,45.38439154344953,-75.69484309227374,13,0.2,on_time,1,Evening,2026-05-12T19:02:40.108250,2026-05-12,19,Tuesday,0
1144,OC-1243,O1,AA570,45.41923185284967,-75.6184537431811,-24,-0.4,on_time,1,PM Peak,2026-05-12T18:14:17.108250,2026-05-12,18,Tuesday,0
1145,OC-1244,18,AA510,45.426654448424024,-75.69733301417978,-53,-0.9,on_time,1,PM Peak,2026-05-12T18:32:33.108250,2026-05-12,18,Tuesday,0
1146,OC-1245,18,AA590,45.43475200879826,-75.58876167245033,195,3.2,late,0,PM Peak,2026-05-12T18:18:36.108250,2026-05-12,18,Tuesday,0
1147,OC-1246,40,AA570,45.41981132348862,-75.61621156550231,-18,-0.3,on_time,1,Evening,2026-05-12T19:05:18.108250,2026-05-12,19,Tuesday,0
1148,OC-1247,O1,BUS04,45.27969362546529,-75.74455268761461,312,5.2,very_late,0,PM Peak,2026-05-12T18:16:10.108250,2026-05-12,18,Tuesday,0
1149,OC-1248,38,AA560,45.41479067307014,-75.64005491631652,-9,-0.1,on_time,1,PM Peak,2026-05-12T18:22:06.108250,2026-05-12,18,Tuesday,0
1150,OC-1249,12,AA510,45.42737771355475,-75.70059543694532,-72,-1.2,early,1,PM Peak,2026-05-12T18:20:22.108250,2026-05-12,18,Tuesday,0
1151,OC-1250,96,BUS04,45.28150557109017,-75.74352787413802,291,4.8,late,0,PM Peak,2026-05-12T18:12:22.108250,2026-05-12,18,Tuesday,0
1152,OC-1251,97,AA590,45.43432538022676,-75.58691560874507,-49,-0.8,on_time,1,PM Peak,2026-05-12T18:20:19.108250,2026-05-12,18,Tuesday,0
1153,OC-1252,7,BUS02,45.380705451688755,-75.66604987919422,23,0.4,on_time,1,PM Peak,2026-05-12T18:12:46.108250,2026-05-12,18,Tuesday,0
1154,OC-1253,95,AA560,45.41279571185213,-75.63986395540121,620,10.3,very_late,0,Evening,2026-05-12T19:01:09.108250,2026-05-12,19,Tuesday,0
1155,OC-1254,18,BUS03,45.36071322730026,-75.63971832242655,-7,-0.1,on_time,1,Evening,2026-05-12T19:06:48.108250,2026-05-12,19,Tuesday,0
1156,OC-1255,95,BUS02,45.379527489736766,-75.66489016084616,19,0.3,on_time,1,Evening,2026-05-12T19:02:19.108250,2026-05-12,19,Tuesday,0
1157,OC-1256,7,AA530,45.424492007680236,-75.68379128078696,158,2.6,on_time,1,Evening,2026-05-12T19:04:29.108250,2026-05-12,19,Tuesday,0
1158,OC-1257,95,AA580,45.42938356910693,-75.60259533580766,-45,-0.8,on_time,1,PM Peak,2026-05-12T18:47:39.108250,2026-05-12,18,Tuesday,0
1159,OC-1258,18,AA490,45.41279727688149,-75.7149465890483,-43,-0.7,on_time,1,Evening,2026-05-12T19:01:53.108250,2026-05-12,19,Tuesday,0
1160,OC-1259,40,AA490,45.41239834031255,-75.71689331923679,86,1.4,on_time,1,PM Peak,2026-05-12T18:24:57.108250,2026-05-12,18,Tuesday,0
1161,OC-1260,1,AA590,45.432544664472175,-75.58967357825115,-15,-0.2,on_time,1,PM Peak,2026-05-12T18:44:04.108250,2026-05-12,18,Tuesday,0
1162,OC-1261,12,AA010,45.34885881709009,-75.80665883857634,-37,-0.6,on_time,1,PM Peak,2026-05-12T18:31:33.108250,2026-05-12,18,Tuesday,0
1163,OC-1262,7,AA510,45.42731904633261,-75.6982157120457,28,0.5,on_time,1,PM Peak,2026-05-12T18:12:24.108250,2026-05-12,18,Tuesday,0
1164,OC-1263,7,BUS03,45.36162342995641,-75.64192398446036,150,2.5,on_time,1,PM Peak,2026-05-12T18:40:25.108250,2026-05-12,18,Tuesday,0
1165,OC-1264,12,AA510,45.426111086023546,-75.7005552525587,608,10.1,very_late,0,PM Peak,2026-05-12T18:47:15.108250,2026-05-12,18,Tuesday,0
1166,OC-1265,18,AA540,45.41495375801384,-75.66944419307131,-87,-1.4,early,1,PM Peak,2026-05-12T18:30:21.108250,2026-05-12,18,Tuesday,0
1167,OC-1266,97,BUS02,45.38162058754265,-75.66461304382874,-37,-0.6,on_time,1,PM Peak,2026-05-12T18:14:05.108250,2026-05-12,18,Tuesday,0
1168,OC-1267,1,BUS04,45.278574307360984,-75.74428304442759,15,0.2,on_time,1,PM Peak,2026-05-12T18:49:03.108250,2026-05-12,18,Tuesday,0
1169,OC-1268,97,AA580,45.42674925564719,-75.60332714038832,176,2.9,on_time,1,PM Peak,2026-05-12T18:26:13.108250,2026-05-12,18,Tuesday,0
1170,OC-1269,96,AA580,45.428029310786314,-75.60204667405762,124,2.1,on_time,1,PM Peak,2026-05-12T18:14:25.108250,2026-05-12,18,Tuesday,0
1171,OC-1270,96,AA010,45.348542683165874,-75.80407584230979,32,0.5,on_time,1,PM Peak,2026-05-12T18:36:27.108250,2026-05-12,18,Tuesday,0
